0,4379,0.808333333
0,6696,0.869047619
1,64,0.888888889
1,128,0.888888889
1,139,0.888888889
1,1500,0.805555556
1,3446,0.80952381
1,5187,0.866666667
1,5533,0.805555556
1,5689,0.805555556
1,6204,0.833333333
1,6232,0.866666667
1,6344,0.833333333
1,6651,0.916666667
1,7116,0.805555556
2,144,0.916666667
2,619,0.866666667
2,670,0.916666667
2,1374,0.916666667
2,1377,0.916666667
2,2098,0.916666667
2,2613,0.833333333
2,3034,0.80952381
2,3050,0.916666667
2,3808,0.833333333
2,4439,0.866666667
2,4548,0.866666667
2,4839,0.833333333
2,4976,0.833333333
2,5004,0.833333333
2,5044,0.833333333
2,5086,0.833333333
2,5118,0.80952381
2,5169,0.80952381
2,5192,0.833333333
2,5235,0.866666667
2,5550,0.866666667
2,5612,0.80952381
2,5700,0.866666667
2,5879,0.866666667
2,6125,0.866666667
2,6248,0.866666667
2,6344,0.833333333
2,6386,0.833333333
2,6416,0.833333333
2,6531,0.866666667
2,6697,0.833333333
2,6812,0.833333333
2,7015,0.833333333
2,7079,0.866666667
2,7257,0.866666667
2,7533,0.866666667
2,7755,0.80952381
2,7809,0.833333333
3,2001,0.833333333
3,5392,0.833333333
4,30,0.80952381
4,190,0.958333333
4,1046,0.9
4,1456,0.841269841
4,1778,0.80952381
4,2662,0.80952381
4,3188,0.857142857
4,5896,0.878787879
4,7234,0.80952381
4,7507,0.841269841
4,7551,0.849206349
5,379,0.866666667
5,2003,0.944444444
5,2418,0.822222222
5,2763,0.877777778
5,3293,0.833333333
5,6728,0.805555556
6,295,0.833333333
6,540,0.857142857
6,667,0.857142857
6,1513,0.833333333
6,1860,0.833333333
6,2175,0.888888889
6,2447,0.833333333
6,2637,0.833333333
6,3435,0.916666667
6,4588,0.933333333
6,4772,0.857142857
6,4896,0.833333333
6,6230,0.833333333
6,6269,0.888888889
6,6484,0.933333333
6,7307,0.857142857
6,7615,0.833333333
7,159,0.849206349
7,560,0.80952381
7,797,0.80952381
7,1044,0.80952381
7,4885,0.952380952
7,4918,0.80952381
9,22,0.833333333
9,283,0.833333333
9,423,0.833333333
9,501,0.833333333
9,609,0.833333333
9,628,0.888888889
9,1199,0.888888889
9,1330,0.833333333
9,1817,0.833333333
9,2054,0.833333333
9,2107,0.833333333
9,2378,0.833333333
9,2636,0.888888889
9,3056,0.833333333
9,3280,0.833333333
9,4058,0.833333333
9,4131,0.833333333
9,4949,0.833333333
9,5240,0.833333333
9,6277,0.833333333
9,6672,0.888888889
10,220,0.804487179
10,4416,0.826107226
10,4459,0.871794872
10,6211,0.830128205
11,3553,0.808333333
11,3669,0.808333333
11,4449,0.819444444
11,4856,0.805555556
13,216,0.805555556
13,259,0.805555556
13,495,0.805555556
13,1511,0.80952381
13,2451,0.805555556
13,2561,0.805555556
13,4887,0.833333333
14,130,0.833333333
14,2157,0.916666667
